seq:ID,code,name
4743,600978,宜华生活
4744,601006,大秦铁路
4745,601106,*ST一重
4746,601179,中国西电
4747,601186,中国铁建
4748,601299,中国北车
4749,601336,新华保险
4750,601608,中信重工
4751,601669,中国电建
4752,601800,中国交建
4753,601919,中远海控
4754,601928,凤凰传媒
4755,601989,中国重工
4756,603366,日出东方
4757,1,平安银行
4758,416,民生控股
4759,417,合肥百货
4760,521,美菱电器
4761,527,美的电器
4762,528,柳 工
4763,562,宏源证券
4764,572,海马汽车
4765,598,兴蓉环境
4766,602,金马集团
4767,623,吉林敖东
4768,629,*ST钒钛
4769,661,长春高新
4770,768,中航飞机
4771,783,长江证券
4772,810,创维数字
4773,823,超声电子
4774,830,鲁西化工
4775,850,华茂股份
4776,878,云南铜业
4777,882,华联股份
4778,2003,伟星股份
4779,2022,科华生物
4780,2049,紫光国芯
4781,2060,粤 水 电
4782,2111,威海广泰
4783,2140,东华科技
4784,2299,圣农发展
4785,2312,*ST三泰
4786,2368,太极股份
4787,2391,长青股份
4788,2430,杭氧股份
4789,2465,海格通信
4790,2501,利源精制
4791,2572,索菲亚
4792,300032,金龙机电
4793,300079,数码科技
4794,300088,长信科技
4795,300122,智飞生物
4796,300203,聚光科技
4797,300215,电科院
4798,300309,吉艾科技
4799,600106,重庆路桥
4800,600157,永泰能源
4801,600172,黄河旋风
4802,600247,ST成城
4803,600256,广汇能源
4804,600378,天科股份
4805,600387,海越股份
4806,600509,天富能源
4807,600739,辽宁成大
4808,600744,华银电力
4809,600987,航民股份
4810,601798,蓝科高新
4811,601899,紫金矿业
4812,603800,道森股份
4813,540,中天金融
4814,656,金科股份
4815,722,湖南发展
4816,777,中核科技
4817,852,石化机械
4818,875,吉电股份
4819,883,湖北能源
4820,968,蓝焰控股
4821,2021,中捷资源
4822,2221,东华能源
4823,2278,神开股份
4824,2353,杰瑞股份
4825,2444,巨星科技
4826,2476,宝莫股份
4827,2490,*ST墨龙
4828,2535,林州重机
4829,2554,惠博普
4830,300084,海默科技
4831,300157,恒泰艾普
4832,300164,通源石油
4833,300191,潜能恒信
4834,300228,富瑞特装
4835,300309,吉艾科技
4836,600112,*ST天成
4837,600198,大唐电信
4838,600271,航天信息
4839,600289,ST信通
4840,600571,信雅达
4841,600584,长电科技
4842,600680,*ST上普
4843,600764,中电广通
4844,600797,浙大网新
4845,600800,天津磁卡
4846,32,深桑达Ａ
4847,701,厦门信达
4848,748,长城信息
4849,851,高鸿股份
4850,948,南天信息
4851,997,新 大 陆
4852,2017,东信和平
4853,2049,紫光国芯
4854,2095,生 意 宝
4855,2104,恒宝股份
4856,2117,东港股份
4857,2119,康强电子
4858,2138,顺络电子
4859,2152,广电运通
4860,2156,通富微电
4861,2177,御银股份
4862,2197,证通电子
4863,2268,卫 士 通
4864,2315,焦点科技
4865,2396,星网锐捷
4866,2512,达华智能
4867,2537,海联金汇
4868,2609,捷顺科技
4869,300077,国民技术
4870,300096,易联众
4871,300130,新国都
4872,300178,腾邦国际
4873,300188,美亚柏科
4874,300205,天喻信息
4875,300248,新开普
4876,300297,蓝盾股份
4877,300333,兆日科技
4878,300359,全通教育
4879,600268,国电南自
4880,600289,ST信通
4881,600405,动力源
4882,600406,国电南瑞
4883,600525,长园集团
4884,600680,*ST上普
4885,5,世纪星源
4886,400,许继电气
4887,601,韶能股份
4888,682,东方电子
4889,887,中鼎股份
4890,2028,思源电气
4891,2062,宏润建设
4892,2074,国轩高科
4893,2076,雪 莱 特
4894,2121,科陆电子
4895,2123,梦网集团
4896,2190,成飞集成
4897,2212,南洋股份
4898,2227,奥 特 迅
4899,2276,万马股份
4900,2298,中电鑫龙
4901,2335,科华恒盛
4902,2357,富临运业
4903,2358,森源电气
4904,2363,隆基机械
4905,2364,中恒电气
4906,2518,科士达
4907,2519,银河电子
4908,2533,金杯电工
4909,2632,道明光学
4910,2660,茂硕电源
4911,2706,良信电器
4912,300001,特锐德
4913,300040,九洲电气
4914,300062,中能电气
4915,300111,向日葵
4916,300141,和顺电气
4917,300209,天泽信息
4918,300222,科大智能
4919,300274,阳光电源
4920,300376,易事特
4921,300420,五洋科技
4922,300491,通合科技
4923,300499,高澜股份
4924,300510,金冠电气
4925,600008,首创股份
4926,600133,东湖高新
4927,600165,新日恒力
4928,600212,江泉实业
4929,600261,阳光照明
4930,600268,国电南自
4931,600303,曙光股份
4932,600363,联创光电
4933,600378,天科股份
4934,600388,龙净环保
4935,600475,华光股份
4936,600517,置信电气
4937,600526,菲达环保
4938,600566,济川药业
4939,600571,信雅达
4940,600586,金晶科技
4941,600649,城投控股
4942,600792,云煤能源
4943,600846,同济科技
4944,600855,航天长峰
4945,600864,哈投股份
4946,600872,中炬高新
4947,600874,创业环保
4948,601388,怡球资源
4949,601608,中信重工
4950,27,深圳能源
4951,100,TCL 集团
4952,404,华意压缩
4953,544,中原环保
4954,551,创元科技
4955,598,兴蓉环境
4956,619,海螺型材
4957,682,东方电子
4958,685,中山公用
4959,811,冰轮环境
4960,813,德展健康
4961,826,启迪桑德
4962,900,现代投资
4963,903,云内动力
4964,915,山大华特
4965,939,凯迪生态
4966,2015,霞客环保
4967,2076,雪 莱 特
4968,2088,鲁阳节能
4969,2092,中泰化学
4970,2111,威海广泰
4971,2130,沃尔核材
4972,2140,东华科技
4973,2163,中航三鑫
4974,2200,云投生态
4975,2233,塔牌集团
4976,2249,大洋电机
4977,2255,海陆重工
4978,2256,兆新股份
4979,2306,*ST云网
4980,2366,台海核电
4981,2368,太极股份
4982,2379,宏创控股
4983,2380,科远股份
4984,2407,多氟多
4985,2408,齐翔腾达
4986,2421,达实智能
4987,2469,三维工程
4988,2479,富春环保
4989,2499,科林环保
4990,2529,海源机械
4991,2573,清新环境
4992,2591,恒大高新
4993,2611,东方精工
4994,2613,北玻股份
4995,2616,长青集团
4996,2630,华西能源
4997,2645,华宏科技
4998,2665,首航节能
4999,2672,东江环保
5000,300007,汉威科技
5001,300012,华测检测
5002,300055,万邦达
5003,300056,三维丝
5004,300070,碧水源
5005,300072,三聚环保
5006,300102,乾照光电
5007,300105,龙源技术
5008,300124,汇川技术
5009,300125,易世达
5010,300137,先河环保
5011,300145,中金环境
5012,300152,科融环境
5013,300153,科泰电源
5014,300156,神雾环保
5015,300165,天瑞仪器
5016,300172,中电环保
5017,300187,永清环保
5018,300190,维尔利
5019,300197,铁汉生态
5020,300203,聚光科技
5021,300232,洲明科技
5022,300249,依米康
5023,300257,开山股份
5024,300262,巴安水务
5025,300263,隆华节能
5026,300266,兴源环境
5027,300272,开能环保
5028,300293,蓝英装备
5029,300332,天壕环境
5030,300334,津膜科技
5031,300343,联创互联
5032,300355,蒙草生态
5033,600112,*ST天成
5034,600192,长城电工
5035,600268,国电南自
5036,600312,平高电气
5037,600406,国电南瑞
5038,600525,长园集团
5039,600560,金自天正
5040,600590,泰豪科技
5041,600885,宏发股份
5042,600973,宝胜股份
5043,603556,海兴电力
5044,21,深科技
5045,400,许继电气
5046,507,珠海港
5047,551,创元科技
5048,585,东北电气
5049,682,东方电子
5050,2028,思源电气
5051,2058,威 尔 泰
5052,2074,国轩高科
5053,2090,金智科技
5054,2112,三变科技
5055,2121,科陆电子
5056,2123,梦网集团
5057,2169,智光电气
5058,2180,纳思达
5059,2184,海得控制
5060,2322,理工环科
5061,2339,积成电子
5062,2356,赫美集团
5063,300001,特锐德
5064,300014,亿纬锂能
5065,300018,中元股份
5066,300044,赛为智能
5067,300062,中能电气
5068,300356,光一科技
5069,300365,恒华科技
5070,300513,恒泰实达
5071,600000,浦发银行
5072,600005,武钢股份
5073,600019,宝钢股份
5074,600028,中国石化
5075,600030,中信证券
5076,600036,招商银行
5077,600050,中国联通
5078,600547,山东黄金
5079,600900,长江电力
5080,601006,大秦铁路
5081,601088,中国神华
5082,601288,农业银行
5083,601318,中国平安
5084,601398,工商银行
5085,601600,中国铝业
5086,601668,中国建筑
5087,601857,中国石油
5088,601898,中煤能源
5089,601899,紫金矿业
5090,601919,中远海控
5091,600037,歌华有线
5092,600100,同方股份
5093,600105,永鼎股份
5094,600198,大唐电信
5095,600289,ST信通
5096,600385,山东金泰
5097,600410,华胜天成
5098,600522,中天科技
5099,600536,中国软件
5100,600588,用友网络
5101,600589,广东榕泰
5102,600590,泰豪科技
5103,600595,中孚实业
5104,600601,方正科技
5105,600602,云赛智联
5106,600718,东软集团
5107,600728,佳都科技
5108,600756,浪潮软件
5109,600770,综艺股份
5110,600797,浙大网新
5111,600804,鹏博士
5112,600845,宝信软件
5113,600850,华东电脑
5114,601789,宁波建工
5115,601928,凤凰传媒
5116,603019,中科曙光
5117,21,深科技
5118,63,中兴通讯
5119,66,中国长城
5120,70,特发信息
5121,611,天首发展
5122,836,鑫茂科技
5123,938,紫光股份
5124,971,高升控股
5125,977,浪潮信息
5126,2006,精功科技
5127,2063,远光软件
5128,2065,东华软件
5129,2093,国脉科技
5130,2095,生 意 宝
5131,2195,二三四五
5132,2197,证通电子
5133,2268,卫 士 通
5134,2315,焦点科技
5135,2368,太极股份
5136,2396,星网锐捷
5137,2544,杰赛科技
5138,2642,荣之联
5139,2657,中科金财
5140,300002,神州泰岳
5141,300017,网宿科技
5142,300020,银江股份
5143,300036,超图软件
5144,300051,三五互联
5145,300188,美亚柏科
5146,300229,拓尔思
5147,300245,天玑科技
5148,300290,荣科科技
5149,300297,蓝盾股份
5150,300366,创意信息
5151,300379,东方通
5152,300383,光环新网
5153,600095,哈高科
5154,600127,金健米业
5155,600329,中新药业
5156,600463,空港股份
5157,600645,中源协和
5158,600689,上海三毛
5159,600993,马应龙
5160,603118,共进股份
5161,513,丽珠集团
5162,661,长春高新
5163,710,贝瑞基因
5164,822,山东海化
5165,2007,华兰生物
5166,2022,科华生物
5167,2030,达安基因
5168,2118,紫鑫药业
5169,2172,澳洋科技
5170,2191,劲嘉股份
5171,2437,誉衡药业
5172,2584,西陇科学
5173,2603,以岭药业
5174,2642,荣之联
5175,300003,乐普医疗
5176,300009,安科生物
5177,300012,华测检测
5178,300016,北陆药业
5179,300030,阳普医疗
5180,300109,新开源
5181,300146,汤臣倍健
5182,300171,东富龙
5183,300216,千山药机
5184,300244,迪安诊断
5185,300254,仟源医药
5186,300289,利德曼
5187,300306,远方信息
5188,300436,广生堂
5189,300439,美康生物
5190,600069,银鸽投资
5191,600127,金健米业
5192,600163,中闽能源
5193,600186,莲花健康
5194,600202,哈空调
5195,600213,亚星客车
5196,600265,ST景谷
5197,600273,嘉化能源
5198,600319,亚星化学
5199,600346,恒力股份
5200,600405,动力源
5201,600408,安泰集团
5202,600493,凤竹纺织
5203,600540,*ST新赛
5204,600707,彩虹股份
5205,600713,南京医药
5206,600730,中国高科
5207,600744,华银电力
5208,600753,东方银星
5209,600760,中航黑豹
5210,600768,宁波富邦
5211,600980,北矿科技
5212,601005,*ST重钢
5213,601179,中国西电
5214,601268,*ST二重
5215,601866,中远海发
5216,601919,中远海控
5217,510,金路集团
5218,519,中兵红箭
5219,520,长航凤凰
5220,597,东北制药
5221,606,神州易桥
5222,617,中油资本
5223,627,天茂集团
5224,663,永安林业
5225,717,韶钢松山
5226,836,鑫茂科技
5227,893,东凌国际
5228,897,津滨发展
5229,898,鞍钢股份
5230,976,华铁股份
5231,2027,分众传媒
5232,2039,黔源电力
5233,2047,宝鹰股份
5234,2112,三变科技
5235,2149,西部材料
5236,2162,悦心健康
5237,2172,澳洋科技
5238,2211,宏达新材
5239,2259,升达林业
5240,2265,西仪股份
5241,2362,汉王科技
5242,300073,当升科技
5243,600017,日照港
5244,600190,锦州港
5245,600229,城市传媒
5246,600241,时代万恒
5247,600350,山东高速
5248,600735,新华锦
5249,600798,宁波海运
5250,601000,唐山港
5251,601008,连云港
5252,603167,渤海轮渡
5253,416,民生控股
5254,599,青岛双星
5255,679,大连友谊
5256,739,普洛药业
5257,881,中广核技
5258,2073,软控股份
5259,2094,青岛金王
5260,2498,汉缆股份
5261,2537,海联金汇
5262,2545,东方铁塔
5263,2621,三垒股份
5264,300001,特锐德
5265,300110,华仁药业
5266,300183,东软载波
5267,300208,恒顺众昇
5268,600064,南京高科
5269,600079,人福医药
5270,600095,哈高科
5271,600129,太极集团
5272,600196,复星医药
5273,600200,江苏吴中
5274,600216,浙江医药
5275,600252,中恒集团
5276,600267,海正药业
5277,600276,恒瑞医药
5278,600297,广汇汽车
5279,600329,中新药业
5280,600436,片仔癀
5281,600535,天士力
5282,600568,中珠医疗
5283,600572,康恩贝
5284,600594,益佰制药
5285,600664,哈药股份
5286,600812,华北制药
5287,600826,兰生股份
5288,600851,海欣股份
5289,600881,亚泰集团
5290,600993,马应龙
5291,601607,上海医药
5292,603998,方盛制药
5293,28,国药一致
5294,78,海王生物
5295,153,丰原药业
5296,518,四环生物
5297,566,海南海药
5298,739,普洛药业
5299,766,通化金马
5300,788,北大医药
5301,790,泰合健康
5302,819,岳阳兴长
5303,919,金陵药业
5304,999,华润三九
5305,2004,华邦健康
5306,2038,双鹭药业
5307,2219,恒康医疗
5308,2275,桂林三金
5309,2422,科伦药业
5310,2437,誉衡药业
5311,2690,美亚光电
5312,300006,莱美药业
5313,300009,安科生物
5314,300122,智飞生物
5315,300147,香雪制药
5316,300158,振东制药
5317,300273,和佳股份
5318,600000,浦发银行
5319,600011,华能国际
5320,600016,民生银行
5321,600028,中国石化
5322,600030,中信证券
5323,600036,招商银行
5324,600048,保利地产
5325,600050,中国联通
5326,600060,海信电器
5327,600062,华润双鹤
5328,600066,宇通客车
5329,600079,人福医药
5330,600104,上汽集团
5331,600111,北方稀土
5332,600123,兰花科创
5333,600199,金种子酒
5334,600208,新湖中宝
5335,600256,广汇能源
5336,600266,北京城建
5337,600267,海正药业
5338,600276,恒瑞医药
5339,600309,万华化学
5340,600315,上海家化
5341,600383,金地集团
5342,600406,国电南瑞
5343,600518,康美药业
5344,600519,贵州茅台
5345,600521,华海药业
5346,600535,天士力
5347,600547,山东黄金
5348,600557,康缘药业
5349,600570,恒生电子
5350,600585,海螺水泥
5351,600594,益佰制药
5352,600690,青岛海尔
5353,600694,大商股份
5354,600702,沱牌舍得
5355,600703,三安光电
5356,600741,华域汽车
5357,600795,国电电力
5358,600809,山西汾酒
5359,600837,海通证券
5360,600886,国投电力
5361,600887,伊利股份
5362,601006,大秦铁路
5363,601088,中国神华
5364,601117,中国化学
5365,601166,兴业银行
5366,601288,农业银行
5367,601318,中国平安
5368,601328,交通银行
5369,601398,工商银行
5370,601601,中国太保
5371,601628,中国人寿
5372,601633,长城汽车
5373,601668,中国建筑
5374,601699,潞安环能
5375,601857,中国石油
5376,1,平安银行
5377,2,万 科Ａ
5378,24,招商地产
5379,28,国药一致
5380,63,中兴通讯
5381,69,华侨城Ａ
5382,157,中联重科
5383,423,东阿阿胶
5384,527,美的电器
5385,538,云南白药
5386,568,泸州老窖
5387,581,威孚高科
5388,625,长安汽车
5389,630,铜陵有色
5390,651,格力电器
5391,776,广发证券
5392,799,酒鬼酒
5393,826,启迪桑德
5394,858,五 粮 液
5395,895,双汇发展
5396,963,华东医药
5397,999,华润三九
5398,2001,新 和 成
5399,2024,苏宁云商
5400,2029,七 匹 狼
5401,2038,双鹭药业
5402,2051,中工国际
5403,2063,远光软件
5404,2065,东华软件
5405,2081,金 螳 螂
5406,2230,科大讯飞
5407,2236,大华股份
5408,2241,歌尔股份
5409,2250,联化科技
5410,2304,洋河股份
5411,2310,东方园林
5412,2375,亚厦股份
5413,2385,大北农
5414,2415,海康威视
5415,2422,科伦药业
5416,2450,康得新
5417,300070,碧水源
5418,600074,ST保千里
5419,600100,同方股份
5420,600260,凯乐科技
5421,600565,迪马股份
5422,600654,*ST中安
5423,600728,佳都科技
5424,600734,实达集团
5425,600770,综艺股份
5426,600804,鹏博士
5427,600855,航天长峰
5428,665,湖北广电
5429,676,智度股份
5430,836,鑫茂科技
5431,909,数源科技
5432,2090,金智科技
5433,2121,科陆电子
5434,2139,拓邦股份
5435,2214,大立科技
5436,2230,科大讯飞
5437,2236,大华股份
5438,2253,川大智胜
5439,2288,超华科技
5440,2298,中电鑫龙
5441,2312,*ST三泰
5442,2415,海康威视
5443,2444,巨星科技
5444,2452,长高集团
5445,2474,榕基软件
5446,2528,英飞拓
5447,2535,林州重机
5448,2583,海能达
5449,2609,捷顺科技
5450,300020,银江股份
5451,300053,欧比特
5452,300075,数字政通
5453,300078,思创医惠
5454,300093,金刚玻璃
5455,300098,高新兴
5456,300101,振芯科技
5457,300150,世纪瑞尔
5458,300155,安居宝
5459,300184,力源信息
5460,300211,亿通科技
5461,300213,佳讯飞鸿
5462,300270,中威电子
5463,300275,梅安森
5464,300287,飞利信
5465,300297,蓝盾股份
5466,300310,宜通世纪
5467,300367,东方网力
5468,300407,凯发电气
5469,300448,浩云科技
5470,300449,汉邦高科
5471,600161,天坛生物
5472,600195,中牧股份
5473,600201,生物股份
5474,600216,浙江医药
5475,600222,太龙药业
5476,600226,瀚叶股份
5477,600267,海正药业
5478,600332,白云山
5479,600513,联环药业
5480,600557,康缘药业
5481,600673,东阳光科
5482,600789,鲁抗医药
5483,601607,上海医药
5484,702,正虹科技
5485,739,普洛药业
5486,999,华润三九
5487,2007,华兰生物
5488,2022,科华生物
5489,2030,达安基因
5490,2107,沃华医药
5491,2166,莱茵生物
5492,2603,以岭药业
5493,2680,长生生物
5494,300039,上海凯宝
5495,300147,香雪制药
5496,600005,武钢股份
5497,600011,华能国际
5498,600019,宝钢股份
5499,600027,华电国际
5500,600028,中国石化
5501,600029,南方航空
5502,600030,中信证券
5503,600036,招商银行
5504,600048,保利地产
5505,600050,中国联通
5506,600058,五矿发展
5507,600068,葛洲坝
5508,600118,中国卫星
5509,600150,中国船舶
5510,600406,国电南瑞
5511,600409,三友化工
5512,600428,中远海特
5513,600489,中金黄金
5514,600508,上海能源
5515,600528,中铁工业
5516,600550,保变电气
5517,600583,海油工程
5518,600795,国电电力
5519,600875,东方电气
5520,600879,航天电子
5521,600999,招商证券
5522,601088,中国神华
5523,601111,中国国航
5524,601179,中国西电
5525,601186,中国铁建
5526,601299,中国北车
5527,601328,交通银行
5528,601390,中国中铁
5529,601398,工商银行
5530,601600,中国铝业
5531,601601,中国太保
5532,601618,中国中冶
5533,601628,中国人寿
5534,601766,中国中车
5535,601788,光大证券
5536,601808,中海油服
5537,601857,中国石油
5538,601866,中远海发
5539,601898,中煤能源
5540,601919,中远海控
5541,601939,建设银行
5542,601988,中国银行
5543,601989,中国重工
5544,601991,大唐发电
5545,601998,中信银行
5546,600017,日照港
5547,600242,中昌数据
5548,600368,五洲交通
5549,600428,中远海特
5550,600436,片仔癀
5551,600515,海航基础
5552,600712,南宁百货
5553,600717,天津港
5554,600798,宁波海运
5555,601008,连云港
5556,601018,宁波港
5557,601866,中远海发
5558,601880,大连港
5559,22,深赤湾Ａ
5560,88,盐 田 港
5561,415,渤海金控
5562,507,珠海港
5563,582,北部湾港
5564,905,厦门港务
5565,911,南宁糖业
5566,2040,南 京 港
5567,600091,ST明科
5568,600145,*ST新亿
5569,600212,江泉实业
5570,600230,沧州大化
5571,600234,ST山水
5572,600247,ST成城
5573,600265,ST景谷
5574,600301,ST南化
5575,600306,商业城
5576,600319,亚星化学
5577,600339,中油工程
5578,600375,华菱星马
5579,600390,五矿资本
5580,600432,*ST吉恩
5581,600520,文一科技
5582,600539,狮头股份
5583,600546,山煤国际
5584,600581,八一钢铁
5585,600603,广汇物流
5586,600675,中华企业
5587,600701,工大高新
5588,600710,ST常林
5589,600721,百花村
5590,600725,ST云维
5591,600732,ST新梅
5592,600760,中航黑豹
5593,600806,*ST昆机
5594,600817,*ST宏盛
5595,600866,星湖科技
5596,601918,新集能源
5597,33,新都退
5598,37,深南电A
5599,403,ST生化
5600,408,藏格控股
5601,504,南华生物
5602,505,珠江控股
5603,511,*ST烯碳
5604,606,神州易桥
5605,611,天首发展
5606,617,中油资本
5607,622,恒立实业
5608,629,*ST钒钛
5609,633,合金投资
5610,670,盈方微
5611,691,亚太实业
5612,693,*ST华泽
5613,717,韶钢松山
5614,831,五矿稀土
5615,856,冀东装备
5616,913,钱江摩托
5617,933,神火股份
5618,950,*ST建峰
5619,962,东方钽业
5620,968,蓝焰控股
5621,995,皇台酒业
5622,2061,浙江交科
5623,2069,獐子岛
5624,2109,兴化股份
5625,2173,创新医疗
5626,2199,东晶电子
5627,2289,宇顺电子
5628,2336,人人乐
5629,2379,宏创控股
5630,2423,中原特钢
5631,2513,蓝丰生化
5632,2608,江苏国信
5633,600010,包钢股份
5634,600169,太原重工
5635,600268,国电南自
5636,600416,湘电股份
5637,600458,时代新材
5638,600495,晋西车轴
5639,600498,烽火通信
5640,600525,长园集团
5641,600528,中铁工业
5642,600562,国睿科技
5643,600580,卧龙电气
5644,600592,龙溪股份
5645,600728,佳都科技
5646,600765,中航重机
5647,600787,中储股份
5648,600808,马钢股份
5649,600820,隧道股份
5650,600967,内蒙一机
5651,600973,宝胜股份
5652,601002,晋亿实业
5653,601186,中国铁建
5654,601390,中国中铁
5655,601677,明泰铝业
5656,601766,中国中车
5657,601800,中国交建
5658,603100,川仪股份
5659,603111,康尼机电
5660,603508,思维列控
5661,603969,银龙股份
5662,8,神州高铁
5663,65,北方国际
5664,595,*ST宝实
5665,609,绵石投资
5666,629,*ST钒钛
5667,887,中鼎股份
5668,898,鞍钢股份
5669,920,南方汇通
5670,925,众合科技
5671,967,盈峰环境
5672,976,华铁股份
5673,2011,盾安环境
5674,2046,轴研科技
5675,2122,天马股份
5676,2152,广电运通
5677,2161,远 望 谷
5678,2248,*ST东数
5679,2271,东方雨虹
5680,2282,博深工具
5681,2296,辉煌科技
5682,2298,中电鑫龙
5683,2361,神剑股份
5684,2480,新筑股份
5685,2501,利源精制
5686,300001,特锐德
5687,300011,鼎汉技术
5688,300024,机器人
5689,300044,赛为智能
5690,300045,华力创通
5691,300062,中能电气
5692,300095,华伍股份
5693,300150,世纪瑞尔
5694,300200,高盟新材
5695,300213,佳讯飞鸿
5696,300320,海达股份
5697,300351,永贵电器
5698,300367,东方网力
5699,300407,凯发电气
5700,300411,金盾股份
5701,300427,红相电力
5702,300440,运达科技
5703,300446,乐凯新材
5704,300455,康拓红外
5705,300462,华铭智能
5706,300477,合纵科技
5707,600082,海泰发展
5708,600112,*ST天成
5709,600177,雅戈尔
5710,600291,西水股份
5711,600415,小商品城
5712,600446,金证股份
5713,600570,恒生电子
5714,601216,君正集团
5715,601519,*ST智慧
5716,62,深圳华强
5717,159,国际实业
5718,2024,苏宁云商
5719,2095,生 意 宝
5720,2268,卫 士 通
5721,2711,欧浦智网
5722,300033,同花顺
5723,300059,东方财富
5724,300178,腾邦国际
5725,300226,上海钢联
5726,600243,青海华鼎
5727,600560,金自天正
5728,600592,龙溪股份
5729,600701,工大高新
5730,600775,南京熊猫
5731,600806,*ST昆机
5732,600835,上海机电
5733,600862,中航高科
5734,410,*ST沈机
5735,837,秦川机床
5736,913,钱江摩托
5737,938,紫光股份
5738,2009,天奇股份
5739,2031,巨轮智能
5740,2073,软控股份
5741,2147,新光圆成
5742,2158,汉钟精机
5743,2248,*ST东数
5744,2270,华明装备
5745,2334,英威腾
5746,2380,科远股份
5747,2436,兴森科技
5748,2520,日发精机
5749,2527,新时达
5750,2559,亚威股份
5751,2595,豪迈科技
5752,2698,博实股份
5753,300023,宝德股份
5754,300024,机器人
5755,300076,GQY视讯
5756,300097,智云股份
5757,300111,向日葵
5758,300112,万讯自控
5759,300124,汇川技术
5760,300154,瑞凌股份
5761,300161,华中数控
5762,300193,佳士科技
5763,300195,长荣股份
5764,300201,海伦哲
5765,300220,金运激光
5766,300222,科大智能
5767,300276,三丰智能
5768,300293,蓝英装备
5769,300307,慈星股份
5770,300327,中颖电子
5771,600010,包钢股份
5772,600011,华能国际
5773,600022,山东钢铁
5774,600089,特变电工
5775,600112,*ST天成
5776,600123,兰花科创
5777,600131,岷江水电
5778,600151,航天机电
5779,600160,巨化股份
5780,600188,兖州煤业
5781,600202,哈空调
5782,600261,阳光照明
5783,600282,南钢股份
5784,600290,华仪电气
5785,600292,远达环保
5786,600309,万华化学
5787,600348,阳泉煤业
5788,600360,华微电子
5789,600366,宁波韵升
5790,600388,龙净环保
5791,600392,盛和资源
5792,600396,金山股份
5793,600416,湘电股份
5794,600419,天润乳业
5795,600423,*ST柳化
5796,600426,华鲁恒升
5797,600475,华光股份
5798,600499,科达洁能
5799,600509,天富能源
5800,600550,保变电气
5801,600569,安阳钢铁
5802,600578,京能电力
5803,600585,海螺水泥
5804,600586,金晶科技
5805,600590,泰豪科技
5806,600636,*ST爱富
5807,600644,乐山电力
5808,600649,城投控股
5809,600720,祁连山
5810,600725,ST云维
5811,600740,山西焦化
5812,600792,云煤能源
5813,600848,上海临港
5814,600863,内蒙华电
5815,600875,东方电气
5816,600884,杉杉股份
5817,600970,中材国际
5818,601005,*ST重钢
5819,601666,平煤股份
5820,601727,上海电气
5821,601898,中煤能源
5822,601958,金钼股份
5823,601991,大唐发电
5824,9,中国宝安
5825,12,南 玻Ａ
5826,155,川化股份
5827,541,佛山照明
5828,601,韶能股份
5829,619,海螺型材
5830,652,泰达股份
5831,697,炼石有色
5832,755,*ST三维
5833,786,北新建材
5834,826,启迪桑德
5835,833,贵糖股份
5836,839,中信国安
5837,862,银星能源
5838,932,*ST华菱
5839,969,安泰科技
5840,970,中科三环
5841,973,佛塑科技
5842,2009,天奇股份
5843,2011,盾安环境
5844,2028,思源电气
5845,2056,横店东磁
5846,2076,雪 莱 特
5847,2083,孚日股份
5848,2088,鲁阳节能
5849,2091,江苏国泰
5850,2123,梦网集团
5851,2145,中核钛白
5852,2169,智光电气
5853,2202,金风科技
5854,2227,奥 特 迅
5855,2255,海陆重工
5856,600192,长城电工
5857,600196,复星医药
5858,600686,金龙汽车
5859,600846,同济科技
5860,600872,中炬高新
5861,625,长安汽车
5862,2274,华昌化工
5863,600039,四川路桥
5864,600093,易见股份
5865,600101,明星电力
5866,600106,重庆路桥
5867,600109,国金证券
5868,600116,三峡水利
5869,600129,太极集团
5870,600131,岷江水电
5871,600132,重庆啤酒
5872,600139,西部资源
5873,600279,重庆港九
5874,600292,远达环保
5875,600321,正源股份
5876,600331,宏达股份
5877,600353,旭光股份
5878,600369,西南证券
5879,600378,天科股份
5880,600391,航发科技
5881,600438,通威股份
5882,600452,涪陵电力
5883,600466,蓝光发展
5884,600505,西昌电力
5885,600528,中铁工业
5886,600558,大西洋
5887,600565,迪马股份
5888,600644,乐山电力
5889,600666,奥瑞德
5890,600674,川投能源
5891,600678,四川金顶
5892,600691,阳煤化工
5893,600702,沱牌舍得
5894,600729,重庆百货
5895,600733,S*ST前锋
5896,600779,水井坊
5897,600793,宜宾纸业
5898,600804,鹏博士
5899,600828,茂业商业
5900,600839,四川长虹
5901,600847,*ST万里
5902,600875,东方电气
5903,600877,*ST嘉陵
5904,600880,博瑞传播
5905,600979,广安爱众
5906,601005,*ST重钢
5907,601107,四川成渝
5908,601158,重庆水务
5909,601208,东材科技
5910,601777,力帆股份
5911,601965,中国汽研
5912,603077,和邦生物
5913,603333,明星电缆
5914,603766,隆鑫通用
5915,155,川化股份
5916,509,华塑控股
5917,510,金路集团
5918,514,渝 开 发
5919,519,中兵红箭
5920,565,渝三峡Ａ
5921,568,泸州老窖
5922,584,哈工智能
5923,586,汇源通信
5924,593,大通燃气
5925,598,兴蓉环境
5926,607,华媒控股
5927,625,长安汽车
5928,628,高新发展
5929,629,*ST钒钛
5930,656,金科股份
5931,688,建新矿业
5932,710,贝瑞基因
5933,736,中交地产
5934,788,北大医药
5935,790,泰合健康
5936,801,四川九洲
5937,803,*ST金宇
5938,810,创维数字
5939,835,长城动漫
5940,858,五 粮 液
5941,876,新 希 望
